review_group	review_pdf	review_id	analysis_id	comparison_id	comparison_role	parent_comparison_id	comparison	comparison_label_clean	comparison_label_canonical	outcome	effect_measure	data_type	study_order	study_label_raw	matched_reference_block_label	reference_block_match_status	study_has_pubmed	study_has_pmc	study_matched_pmids	study_pmcids	arm1_label	arm1_events	arm1_total	arm1_mean	arm1_sd	arm2_label	arm2_events	arm2_total	arm2_mean	arm2_sd	weight	effect	ci_lower	ci_upper	row_result_status	row_extraction_status	row_extraction_notes	source_excerpt
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.3	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Nausea (random-effects model)	Risk Ratio	dichotomous	1	Balayla 2015	Balayla 2015	matched_reference_block	no	no	.	.	Early	5	61	.	.	Delayed	2	58	.	.	19.1	2.38	0.48	11.77	estimable	extracted	.	Analysis 1.3. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 3: Nausea (random-effects model) Study or Subgroup Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Tau² = 0.43; Chi² = 7.58, df = 2 (P = 0.02); I² = 74% Test for overall effect: Z = 0.47 (P = 0.64) Test for subgroup differences: Not applicableEarly Events 5 9 40 54Total 61 67 92 220Delayed Events 2 17 25 44Total 58 72 103 233Weight 19.1% 36.7% 44.2% 100.0%Risk Ratio M-H, Random, 95% CI 2.38 [0.48, 11.77] 0.57 [0.27, 1.19] 1.79 [1.19, 2.71] 1.24 [0.51, 3.03]Risk Ratio M-H, Random, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + +B + ? +C - - -D ? - ?E + + +F ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding of participants and pe...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.3	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Nausea (random-effects model)	Risk Ratio	dichotomous	2	MacMillan 2000	MacMillan 2000	matched_reference_block	yes	no	11004367	.	Early	9	67	.	.	Delayed	17	72	.	.	36.7	0.57	0.27	1.19	estimable	extracted	.	Analysis 1.3. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 3: Nausea (random-effects model) Study or Subgroup Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Tau² = 0.43; Chi² = 7.58, df = 2 (P = 0.02); I² = 74% Test for overall effect: Z = 0.47 (P = 0.64) Test for subgroup differences: Not applicableEarly Events 5 9 40 54Total 61 67 92 220Delayed Events 2 17 25 44Total 58 72 103 233Weight 19.1% 36.7% 44.2% 100.0%Risk Ratio M-H, Random, 95% CI 2.38 [0.48, 11.77] 0.57 [0.27, 1.19] 1.79 [1.19, 2.71] 1.24 [0.51, 3.03]Risk Ratio M-H, Random, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + +B + ? +C - - -D ? - ?E + + +F ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding of participants and pe...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.3	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Nausea (random-effects model)	Risk Ratio	dichotomous	3	Pearl 1998	Pearl 1998	matched_reference_block	yes	no	9649101	.	Early	40	92	.	.	Delayed	25	103	.	.	44.2	1.79	1.19	2.71	estimable	extracted	.	Analysis 1.3. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 3: Nausea (random-effects model) Study or Subgroup Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Tau² = 0.43; Chi² = 7.58, df = 2 (P = 0.02); I² = 74% Test for overall effect: Z = 0.47 (P = 0.64) Test for subgroup differences: Not applicableEarly Events 5 9 40 54Total 61 67 92 220Delayed Events 2 17 25 44Total 58 72 103 233Weight 19.1% 36.7% 44.2% 100.0%Risk Ratio M-H, Random, 95% CI 2.38 [0.48, 11.77] 0.57 [0.27, 1.19] 1.79 [1.19, 2.71] 1.24 [0.51, 3.03]Risk Ratio M-H, Random, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + +B + ? +C - - -D ? - ?E + + +F ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding of participants and pe...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.4	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Vomiting	Risk Ratio	dichotomous	1	Amatyakul 2001	Amatyakul 2001	matched_reference_block	no	no	.	.	Early	4	53	.	.	Delayed	7	53	.	.	20.7	0.57	0.18	1.84	estimable	extracted	.	Analysis 1.4. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 4: Vomiting Study or Subgroup Amatyakul 2001 Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 1.58, df = 3 (P = 0.66); I² = 0% Test for overall effect: Z = 0.78 (P = 0.43) Test for subgroup differences: Not applicableEarly Events 4 14 5 5 28Total 53 61 67 92 273Delayed Events 7 14 9 4 34Total 53 58 72 103 286Weight 20.7% 42.5% 25.7% 11.2% 100.0%Risk Ratio M-H, Fixed, 95% CI 0.57 [0.18, 1.84] 0.95 [0.50, 1.82] 0.60 [0.21, 1.69] 1.40 [0.39, 5.06] 0.83 [0.52, 1.32]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + + +B + + ? +C - - - -D ? ? - ?E + + + +F ? ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.4	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Vomiting	Risk Ratio	dichotomous	2	Balayla 2015	Balayla 2015	matched_reference_block	no	no	.	.	Early	14	61	.	.	Delayed	14	58	.	.	42.5	0.95	0.50	1.82	estimable	extracted	.	Analysis 1.4. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 4: Vomiting Study or Subgroup Amatyakul 2001 Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 1.58, df = 3 (P = 0.66); I² = 0% Test for overall effect: Z = 0.78 (P = 0.43) Test for subgroup differences: Not applicableEarly Events 4 14 5 5 28Total 53 61 67 92 273Delayed Events 7 14 9 4 34Total 53 58 72 103 286Weight 20.7% 42.5% 25.7% 11.2% 100.0%Risk Ratio M-H, Fixed, 95% CI 0.57 [0.18, 1.84] 0.95 [0.50, 1.82] 0.60 [0.21, 1.69] 1.40 [0.39, 5.06] 0.83 [0.52, 1.32]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + + +B + + ? +C - - - -D ? ? - ?E + + + +F ? ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.4	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Vomiting	Risk Ratio	dichotomous	3	MacMillan 2000	MacMillan 2000	matched_reference_block	yes	no	11004367	.	Early	5	67	.	.	Delayed	9	72	.	.	25.7	0.60	0.21	1.69	estimable	extracted	.	Analysis 1.4. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 4: Vomiting Study or Subgroup Amatyakul 2001 Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 1.58, df = 3 (P = 0.66); I² = 0% Test for overall effect: Z = 0.78 (P = 0.43) Test for subgroup differences: Not applicableEarly Events 4 14 5 5 28Total 53 61 67 92 273Delayed Events 7 14 9 4 34Total 53 58 72 103 286Weight 20.7% 42.5% 25.7% 11.2% 100.0%Risk Ratio M-H, Fixed, 95% CI 0.57 [0.18, 1.84] 0.95 [0.50, 1.82] 0.60 [0.21, 1.69] 1.40 [0.39, 5.06] 0.83 [0.52, 1.32]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + + +B + + ? +C - - - -D ? ? - ?E + + + +F ? ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.4	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Vomiting	Risk Ratio	dichotomous	4	Pearl 1998	Pearl 1998	matched_reference_block	yes	no	9649101	.	Early	5	92	.	.	Delayed	4	103	.	.	11.2	1.40	0.39	5.06	estimable	extracted	.	Analysis 1.4. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 4: Vomiting Study or Subgroup Amatyakul 2001 Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 1.58, df = 3 (P = 0.66); I² = 0% Test for overall effect: Z = 0.78 (P = 0.43) Test for subgroup differences: Not applicableEarly Events 4 14 5 5 28Total 53 61 67 92 273Delayed Events 7 14 9 4 34Total 53 58 72 103 286Weight 20.7% 42.5% 25.7% 11.2% 100.0%Risk Ratio M-H, Fixed, 95% CI 0.57 [0.18, 1.84] 0.95 [0.50, 1.82] 0.60 [0.21, 1.69] 1.40 [0.39, 5.06] 0.83 [0.52, 1.32]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + + +B + + ? +C - - - -D ? ? - ?E + + + +F ? ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.5	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Abdominal distension	Risk Ratio	dichotomous	1	Amatyakul 2001	Amatyakul 2001	matched_reference_block	no	no	.	.	Early	11	53	.	.	Delayed	12	53	.	.	18.0	0.92	0.44	1.89	estimable	extracted	.	Analysis 1.5. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 5: Abdominal distension Study or Subgroup Amatyakul 2001 Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 1.74, df = 3 (P = 0.63); I² = 0% Test for overall effect: Z = 0.07 (P = 0.95) Test for subgroup differences: Not applicableEarly Events 11 1 14 37 63Total 53 61 67 92 273Delayed Events 12 0 20 37 69Total 53 58 72 103 286Weight 18.0% 0.8% 28.9% 52.3% 100.0%Risk Ratio M-H, Fixed, 95% CI 0.92 [0.44, 1.89] 2.85 [0.12, 68.70] 0.75 [0.41, 1.37] 1.12 [0.78, 1.60] 0.99 [0.75, 1.31]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + + +B + + ? +C - - - -D ? ? - ?E + + + +F ? ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bia...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.5	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Abdominal distension	Risk Ratio	dichotomous	2	Balayla 2015	Balayla 2015	matched_reference_block	no	no	.	.	Early	1	61	.	.	Delayed	0	58	.	.	0.8	2.85	0.12	68.70	estimable	extracted	.	Analysis 1.5. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 5: Abdominal distension Study or Subgroup Amatyakul 2001 Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 1.74, df = 3 (P = 0.63); I² = 0% Test for overall effect: Z = 0.07 (P = 0.95) Test for subgroup differences: Not applicableEarly Events 11 1 14 37 63Total 53 61 67 92 273Delayed Events 12 0 20 37 69Total 53 58 72 103 286Weight 18.0% 0.8% 28.9% 52.3% 100.0%Risk Ratio M-H, Fixed, 95% CI 0.92 [0.44, 1.89] 2.85 [0.12, 68.70] 0.75 [0.41, 1.37] 1.12 [0.78, 1.60] 0.99 [0.75, 1.31]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + + +B + + ? +C - - - -D ? ? - ?E + + + +F ? ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bia...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.5	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Abdominal distension	Risk Ratio	dichotomous	3	MacMillan 2000	MacMillan 2000	matched_reference_block	yes	no	11004367	.	Early	14	67	.	.	Delayed	20	72	.	.	28.9	0.75	0.41	1.37	estimable	extracted	.	Analysis 1.5. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 5: Abdominal distension Study or Subgroup Amatyakul 2001 Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 1.74, df = 3 (P = 0.63); I² = 0% Test for overall effect: Z = 0.07 (P = 0.95) Test for subgroup differences: Not applicableEarly Events 11 1 14 37 63Total 53 61 67 92 273Delayed Events 12 0 20 37 69Total 53 58 72 103 286Weight 18.0% 0.8% 28.9% 52.3% 100.0%Risk Ratio M-H, Fixed, 95% CI 0.92 [0.44, 1.89] 2.85 [0.12, 68.70] 0.75 [0.41, 1.37] 1.12 [0.78, 1.60] 0.99 [0.75, 1.31]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + + +B + + ? +C - - - -D ? ? - ?E + + + +F ? ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bia...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.5	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Abdominal distension	Risk Ratio	dichotomous	4	Pearl 1998	Pearl 1998	matched_reference_block	yes	no	9649101	.	Early	37	92	.	.	Delayed	37	103	.	.	52.3	1.12	0.78	1.60	estimable	extracted	.	Analysis 1.5. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 5: Abdominal distension Study or Subgroup Amatyakul 2001 Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 1.74, df = 3 (P = 0.63); I² = 0% Test for overall effect: Z = 0.07 (P = 0.95) Test for subgroup differences: Not applicableEarly Events 11 1 14 37 63Total 53 61 67 92 273Delayed Events 12 0 20 37 69Total 53 58 72 103 286Weight 18.0% 0.8% 28.9% 52.3% 100.0%Risk Ratio M-H, Fixed, 95% CI 0.92 [0.44, 1.89] 2.85 [0.12, 68.70] 0.75 [0.41, 1.37] 1.12 [0.78, 1.60] 0.99 [0.75, 1.31]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + + +B + + ? +C - - - -D ? ? - ?E + + + +F ? ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bia...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.6	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Postoperative placement of nasogastric tube	Risk Ratio	dichotomous	1	Balayla 2015	Balayla 2015	matched_reference_block	no	no	.	.	Early	0	61	.	.	Delayed	0	58	.	.	.	.	.	.	not_estimable	partial	.	Analysis 1.6. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 6: Postoperative placement of nasogastric tube Study or Subgroup Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 0.03, df = 1 (P = 0.87); I² = 0% Test for overall effect: Z = 1.25 (P = 0.21) Test for subgroup differences: Not applicableEarly Events 0 0 3 3Total 61 67 92 220Delayed Events 0 1 7 8Total 58 72 103 233Weight 18.0% 82.0% 100.0%Risk Ratio M-H, Fixed, 95% CI Not estimable 0.36 [0.01, 8.64] 0.48 [0.13, 1.80] 0.46 [0.14, 1.55]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + +B + ? +C - - -D ? - ?E + + +F ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding of participants and personnel (performan...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.6	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Postoperative placement of nasogastric tube	Risk Ratio	dichotomous	2	MacMillan 2000	MacMillan 2000	matched_reference_block	yes	no	11004367	.	Early	0	67	.	.	Delayed	1	72	.	.	18.0	0.36	0.01	8.64	estimable	extracted	.	Analysis 1.6. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 6: Postoperative placement of nasogastric tube Study or Subgroup Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 0.03, df = 1 (P = 0.87); I² = 0% Test for overall effect: Z = 1.25 (P = 0.21) Test for subgroup differences: Not applicableEarly Events 0 0 3 3Total 61 67 92 220Delayed Events 0 1 7 8Total 58 72 103 233Weight 18.0% 82.0% 100.0%Risk Ratio M-H, Fixed, 95% CI Not estimable 0.36 [0.01, 8.64] 0.48 [0.13, 1.80] 0.46 [0.14, 1.55]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + +B + ? +C - - -D ? - ?E + + +F ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding of participants and personnel (performan...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.6	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Postoperative placement of nasogastric tube	Risk Ratio	dichotomous	3	Pearl 1998	Pearl 1998	matched_reference_block	yes	no	9649101	.	Early	3	92	.	.	Delayed	7	103	.	.	82.0	0.48	0.13	1.80	estimable	extracted	.	Analysis 1.6. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 6: Postoperative placement of nasogastric tube Study or Subgroup Balayla 2015 MacMillan 2000 Pearl 1998 Total (95% CI) Total events: Heterogeneity: Chi² = 0.03, df = 1 (P = 0.87); I² = 0% Test for overall effect: Z = 1.25 (P = 0.21) Test for subgroup differences: Not applicableEarly Events 0 0 3 3Total 61 67 92 220Delayed Events 0 1 7 8Total 58 72 103 233Weight 18.0% 82.0% 100.0%Risk Ratio M-H, Fixed, 95% CI Not estimable 0.36 [0.01, 8.64] 0.48 [0.13, 1.80] 0.46 [0.14, 1.55]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayedRisk of Bias A + + +B + ? +C - - -D ? - ?E + + +F ? ? ? Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding of participants and personnel (performan...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.7	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Time to the presence of bowel sounds (random-effects model)	Mean Difference	continuous	1	MacMillan 2000	MacMillan 2000	matched_reference_block	yes	no	11004367	.	Early	.	67	0.5	0.6	Delayed	.	72	0.5	0.5	38.6	0.00	-0.18	0.18	estimable	extracted	.	Analysis 1.7. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 7: Time to the presence of bowel sounds (random-effects model) Study or Subgroup MacMillan 2000 Minig 2009b Pearl 1998 Total (95% CI) Heterogeneity: Tau² = 0.04; Chi² = 6.85, df = 2 (P = 0.03); I² = 71% Test for overall effect: Z = 1.53 (P = 0.13) Test for subgroup differences: Not applicableEarly Mean [days] 0.5 1.2 1.8SD [days] 0.6 0.7 1.2Total 67 71 92 230Delayed Mean [days] 0.5 1.4 2.3SD [days] 0.5 0.7 1.2Total 72 72 103 247Weight 38.6% 34.9% 26.5% 100.0%Mean Difference IV, Random, 95% CI [days] 0.00 [-0.18, 0.18] -0.20 [-0.43, 0.03] -0.50 [-0.84, -0.16] -0.20 [-0.46, 0.06]Mean Difference IV, Random, 95% CI [days] -2 -1 0 1 2 Favours early Favours delayedRisk of Bias A + + +B ? + +C - - -D - ? ?E + + +F ? + ? Risk of bias legend (A) Random sequence generation (se...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.7	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Time to the presence of bowel sounds (random-effects model)	Mean Difference	continuous	2	Minig 2009b	Minig 2009b	matched_reference_block	yes	no	19760046	.	Early	.	71	1.2	0.7	Delayed	.	72	1.4	0.7	34.9	-0.20	-0.43	0.03	estimable	extracted	.	Analysis 1.7. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 7: Time to the presence of bowel sounds (random-effects model) Study or Subgroup MacMillan 2000 Minig 2009b Pearl 1998 Total (95% CI) Heterogeneity: Tau² = 0.04; Chi² = 6.85, df = 2 (P = 0.03); I² = 71% Test for overall effect: Z = 1.53 (P = 0.13) Test for subgroup differences: Not applicableEarly Mean [days] 0.5 1.2 1.8SD [days] 0.6 0.7 1.2Total 67 71 92 230Delayed Mean [days] 0.5 1.4 2.3SD [days] 0.5 0.7 1.2Total 72 72 103 247Weight 38.6% 34.9% 26.5% 100.0%Mean Difference IV, Random, 95% CI [days] 0.00 [-0.18, 0.18] -0.20 [-0.43, 0.03] -0.50 [-0.84, -0.16] -0.20 [-0.46, 0.06]Mean Difference IV, Random, 95% CI [days] -2 -1 0 1 2 Favours early Favours delayedRisk of Bias A + + +B ? + +C - - -D - ? ?E + + +F ? + ? Risk of bias legend (A) Random sequence generation (se...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.7	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Time to the presence of bowel sounds (random-effects model)	Mean Difference	continuous	3	Pearl 1998	Pearl 1998	matched_reference_block	yes	no	9649101	.	Early	.	92	1.8	1.2	Delayed	.	103	2.3	1.2	26.5	-0.50	-0.84	-0.16	estimable	extracted	.	Analysis 1.7. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 7: Time to the presence of bowel sounds (random-effects model) Study or Subgroup MacMillan 2000 Minig 2009b Pearl 1998 Total (95% CI) Heterogeneity: Tau² = 0.04; Chi² = 6.85, df = 2 (P = 0.03); I² = 71% Test for overall effect: Z = 1.53 (P = 0.13) Test for subgroup differences: Not applicableEarly Mean [days] 0.5 1.2 1.8SD [days] 0.6 0.7 1.2Total 67 71 92 230Delayed Mean [days] 0.5 1.4 2.3SD [days] 0.5 0.7 1.2Total 72 72 103 247Weight 38.6% 34.9% 26.5% 100.0%Mean Difference IV, Random, 95% CI [days] 0.00 [-0.18, 0.18] -0.20 [-0.43, 0.03] -0.50 [-0.84, -0.16] -0.20 [-0.46, 0.06]Mean Difference IV, Random, 95% CI [days] -2 -1 0 1 2 Favours early Favours delayedRisk of Bias A + + +B ? + +C - - -D - ? ?E + + +F ? + ? Risk of bias legend (A) Random sequence generation (se...
