review_group	review_pdf	review_id	study_label	report_index	candidate_type	candidate_text	query_text	matched_pmids	pmcids	n_pmids	n_pmcids	has_pubmed	has_pmc	lookup_methods	lookup_errors	pubmed_titles	reference_excerpt
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Crowther 2023	3	explicit_pmid	23570677	23570677	23570677	PMC3636106	1	1	yes	yes	direct_pubmed_link	.	.	ACTRN12611000491965. MAGENTA - Magnesium Sulphate at 30 to 34 weeks' gestational age: neuroprotection trial [Does antenatal magnesium sulphate given to women at risk of imminent preterm birth (defined as planned or definitely expected in the next 24 hours) between 30 and 34 weeks' gestation reduce the risk of death or cerebral palsy in their children at 2 years corrected age? - a randomised controlled trial]. trialsearch.who.int/Trial2.aspx?TrialID=ACTRN12611000491965 (first received 11 May 2011). Crowther CA, Ashwood P, Middleton PF, McPhee A, Tran T, Hardine JE, et al. Prenatal intravenous m
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Crowther 2023	4	explicit_pmid	35331677	35331677	35331677	PMC9043972	1	1	yes	yes	direct_pubmed_link	.	.	ACTRN12611000491965. MAGENTA - Magnesium Sulphate at 30 to 34 weeks' gestational age: neuroprotection trial [Does antenatal magnesium sulphate given to women at risk of imminent preterm birth (defined as planned or definitely expected in the next 24 hours) between 30 and 34 weeks' gestation reduce the risk of death or cerebral palsy in their children at 2 years corrected age? - a randomised controlled trial]. trialsearch.who.int/Trial2.aspx?TrialID=ACTRN12611000491965 (first received 11 May 2011). Crowther CA, Ashwood P, Middleton PF, McPhee A, Tran T, Hardine JE, et al. Prenatal intravenous m
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Marret 2006	1	explicit_pmid	24837863	24837863	24837863	.	1	0	yes	no	direct_pubmed_link	.	.	Chollat C, Enser M, Houivet E, Provost D, Benichou J, Marpeau L, et al. School-age outcomes following a randomized controlled trial of magnesium sulfate for neuroprotection of preterm infants. Journal of Pediatrics 2014;165(2):398-400. - PubMed Chollat C, Marret S. Magnesium sulfate given before very-preterm birth to protect infant brain: the first long-term follow-up (PREMAG randomized trial). In: Pediatric Academic Societies Annual Meeting; 2013 May 4-7; Washington DC, USA. 2013. Marret S, Marpeau L, Astruc D, Cambonie G, Follet C, Benichou J. Prenatal magnesium sulfate (MgSO4) and follow up
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Marret 2006	2	title	Magnesium sulfate given before very-preterm birth to protect infant brain: the first long-term follow-up (PREMAG randomized trial)	"""Magnesium sulfate given before very-preterm birth to protect infant brain: the first long-term follow-up (PREMAG randomized trial)""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Chollat C, Enser M, Houivet E, Provost D, Benichou J, Marpeau L, et al. School-age outcomes following a randomized controlled trial of magnesium sulfate for neuroprotection of preterm infants. Journal of Pediatrics 2014;165(2):398-400. - PubMed Chollat C, Marret S. Magnesium sulfate given before very-preterm birth to protect infant brain: the first long-term follow-up (PREMAG randomized trial). In: Pediatric Academic Societies Annual Meeting; 2013 May 4-7; Washington DC, USA. 2013. Marret S, Marpeau L, Astruc D, Cambonie G, Follet C, Benichou J. Prenatal magnesium sulfate (MgSO4) and follow up
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Marret 2006	3	title	Prenatal magnesium sulfate (MgSO4) and follow up at two years of age in preterm infants: the randomised controlled PREMAG trial	"""Prenatal magnesium sulfate (MgSO4) and follow up at two years of age in preterm infants: the randomised controlled PREMAG trial""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Chollat C, Enser M, Houivet E, Provost D, Benichou J, Marpeau L, et al. School-age outcomes following a randomized controlled trial of magnesium sulfate for neuroprotection of preterm infants. Journal of Pediatrics 2014;165(2):398-400. - PubMed Chollat C, Marret S. Magnesium sulfate given before very-preterm birth to protect infant brain: the first long-term follow-up (PREMAG randomized trial). In: Pediatric Academic Societies Annual Meeting; 2013 May 4-7; Washington DC, USA. 2013. Marret S, Marpeau L, Astruc D, Cambonie G, Follet C, Benichou J. Prenatal magnesium sulfate (MgSO4) and follow up
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Marret 2006	4	explicit_pmid	18166581	18166581	18166581	.	1	0	yes	no	direct_pubmed_link	.	.	Chollat C, Enser M, Houivet E, Provost D, Benichou J, Marpeau L, et al. School-age outcomes following a randomized controlled trial of magnesium sulfate for neuroprotection of preterm infants. Journal of Pediatrics 2014;165(2):398-400. - PubMed Chollat C, Marret S. Magnesium sulfate given before very-preterm birth to protect infant brain: the first long-term follow-up (PREMAG randomized trial). In: Pediatric Academic Societies Annual Meeting; 2013 May 4-7; Washington DC, USA. 2013. Marret S, Marpeau L, Astruc D, Cambonie G, Follet C, Benichou J. Prenatal magnesium sulfate (MgSO4) and follow up
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Marret 2006	5	explicit_pmid	18337147	18337147	18337147	.	1	0	yes	no	direct_pubmed_link	.	.	Chollat C, Enser M, Houivet E, Provost D, Benichou J, Marpeau L, et al. School-age outcomes following a randomized controlled trial of magnesium sulfate for neuroprotection of preterm infants. Journal of Pediatrics 2014;165(2):398-400. - PubMed Chollat C, Marret S. Magnesium sulfate given before very-preterm birth to protect infant brain: the first long-term follow-up (PREMAG randomized trial). In: Pediatric Academic Societies Annual Meeting; 2013 May 4-7; Washington DC, USA. 2013. Marret S, Marpeau L, Astruc D, Cambonie G, Follet C, Benichou J. Prenatal magnesium sulfate (MgSO4) and follow up
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Mittendorf 2002	1	title	Does exposure to antenatal magnesium sulfate prevent cerebral palsy? American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S20.	"""Does exposure to antenatal magnesium sulfate prevent cerebral palsy? American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S20.""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Mittendorf R, Bentz L, Borg M, Roizen N. Does exposure to antenatal magnesium sulfate prevent cerebral palsy? American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S20. Mittendorf R, Bentz L, Kohn J, Covert R. Use of antenatal magnesium sulfate does not seem to prevent intraventricular hemorrhage. American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S34. Mittendorf R, Besinger R, Santillan M, Gianopoulos J. When used in circumstance of preterm labor, is there a paradoxical effect of varying exposures to magnesium sulfate (MGSO4) on the developing human brain? American Journa
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Mittendorf 2002	2	title	Use of antenatal magnesium sulfate does not seem to prevent intraventricular hemorrhage	"""Use of antenatal magnesium sulfate does not seem to prevent intraventricular hemorrhage""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Mittendorf R, Bentz L, Borg M, Roizen N. Does exposure to antenatal magnesium sulfate prevent cerebral palsy? American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S20. Mittendorf R, Bentz L, Kohn J, Covert R. Use of antenatal magnesium sulfate does not seem to prevent intraventricular hemorrhage. American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S34. Mittendorf R, Besinger R, Santillan M, Gianopoulos J. When used in circumstance of preterm labor, is there a paradoxical effect of varying exposures to magnesium sulfate (MGSO4) on the developing human brain? American Journa
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Mittendorf 2002	3	title	When used in circumstance of preterm labor, is there a paradoxical effect of varying exposures to magnesium sulfate (MGSO4) on the developing human brain? American Journal of Obstetrics and Gynecology 2005;193(6 Suppl):S65.	"""When used in circumstance of preterm labor, is there a paradoxical effect of varying exposures to magnesium sulfate (MGSO4) on the developing human brain? American Journal of Obstetrics and Gynecology 2005;193(6 Suppl):S65.""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Mittendorf R, Bentz L, Borg M, Roizen N. Does exposure to antenatal magnesium sulfate prevent cerebral palsy? American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S20. Mittendorf R, Bentz L, Kohn J, Covert R. Use of antenatal magnesium sulfate does not seem to prevent intraventricular hemorrhage. American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S34. Mittendorf R, Besinger R, Santillan M, Gianopoulos J. When used in circumstance of preterm labor, is there a paradoxical effect of varying exposures to magnesium sulfate (MGSO4) on the developing human brain? American Journa
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Mittendorf 2002	4	explicit_pmid	9388401	9388401	9388401	.	1	0	yes	no	direct_pubmed_link	.	.	Mittendorf R, Bentz L, Borg M, Roizen N. Does exposure to antenatal magnesium sulfate prevent cerebral palsy? American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S20. Mittendorf R, Bentz L, Kohn J, Covert R. Use of antenatal magnesium sulfate does not seem to prevent intraventricular hemorrhage. American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S34. Mittendorf R, Besinger R, Santillan M, Gianopoulos J. When used in circumstance of preterm labor, is there a paradoxical effect of varying exposures to magnesium sulfate (MGSO4) on the developing human brain? American Journa
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Mittendorf 2002	5	explicit_pmid	11430960	11430960	11430960	.	1	0	yes	no	direct_pubmed_link	.	.	Mittendorf R, Bentz L, Borg M, Roizen N. Does exposure to antenatal magnesium sulfate prevent cerebral palsy? American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S20. Mittendorf R, Bentz L, Kohn J, Covert R. Use of antenatal magnesium sulfate does not seem to prevent intraventricular hemorrhage. American Journal of Obstetrics and Gynecology 2000;182(1 Pt 2):S34. Mittendorf R, Besinger R, Santillan M, Gianopoulos J. When used in circumstance of preterm labor, is there a paradoxical effect of varying exposures to magnesium sulfate (MGSO4) on the developing human brain? American Journa
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Rouse 2008	1	title	Does magnesium sulfate exposure attenuate the effect of steroids administered for fetal lung maturation? In: Society for Obstetric Anesthesia and Perinatology (SOAP) 48th Annual Meeting; 2016 May 18-22; Boston USA	"""Does magnesium sulfate exposure attenuate the effect of steroids administered for fetal lung maturation? In: Society for Obstetric Anesthesia and Perinatology (SOAP) 48th Annual Meeting; 2016 May 18-22; Boston USA""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Brookfield KF, O'Malley K, Yeaton-Massey A, Butwick AJ. Does magnesium sulfate exposure attenuate the effect of steroids administered for fetal lung maturation? In: Society for Obstetric Anesthesia and Perinatology (SOAP) 48th Annual Meeting; 2016 May 18-22; Boston USA. 2016:SA-32. Buhimschi CS, Jablonski KA, Rouse DJ, Varner MW, Reddy UM, Mercer BM, et al. Cord blood haptoglobin, cerebral palsy and death in infants of women at risk for preterm birth: a secondary analysis of a randomised controlled trial. Eclinicalmedicine 2019;9:11-8. - PMC - PubMed Costantine MM, Weiner SJ, Rouse DJ, Hirtz D
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Rouse 2008	2	explicit_pmid	31143877	31143877	31143877	PMC6510719	1	1	yes	yes	direct_pubmed_link	.	.	Brookfield KF, O'Malley K, Yeaton-Massey A, Butwick AJ. Does magnesium sulfate exposure attenuate the effect of steroids administered for fetal lung maturation? In: Society for Obstetric Anesthesia and Perinatology (SOAP) 48th Annual Meeting; 2016 May 18-22; Boston USA. 2016:SA-32. Buhimschi CS, Jablonski KA, Rouse DJ, Varner MW, Reddy UM, Mercer BM, et al. Cord blood haptoglobin, cerebral palsy and death in infants of women at risk for preterm birth: a secondary analysis of a randomised controlled trial. Eclinicalmedicine 2019;9:11-8. - PMC - PubMed Costantine MM, Weiner SJ, Rouse DJ, Hirtz D
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Rouse 2008	3	explicit_pmid	21736934	21736934	21736934	PMC3210377	1	1	yes	yes	direct_pubmed_link	.	.	Brookfield KF, O'Malley K, Yeaton-Massey A, Butwick AJ. Does magnesium sulfate exposure attenuate the effect of steroids administered for fetal lung maturation? In: Society for Obstetric Anesthesia and Perinatology (SOAP) 48th Annual Meeting; 2016 May 18-22; Boston USA. 2016:SA-32. Buhimschi CS, Jablonski KA, Rouse DJ, Varner MW, Reddy UM, Mercer BM, et al. Cord blood haptoglobin, cerebral palsy and death in infants of women at risk for preterm birth: a secondary analysis of a randomised controlled trial. Eclinicalmedicine 2019;9:11-8. - PMC - PubMed Costantine MM, Weiner SJ, Rouse DJ, Hirtz D
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Rouse 2008	4	title	Cord blood biomarkers and the risk of cerebral palsy or death	"""Cord blood biomarkers and the risk of cerebral palsy or death""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Brookfield KF, O'Malley K, Yeaton-Massey A, Butwick AJ. Does magnesium sulfate exposure attenuate the effect of steroids administered for fetal lung maturation? In: Society for Obstetric Anesthesia and Perinatology (SOAP) 48th Annual Meeting; 2016 May 18-22; Boston USA. 2016:SA-32. Buhimschi CS, Jablonski KA, Rouse DJ, Varner MW, Reddy UM, Mercer BM, et al. Cord blood haptoglobin, cerebral palsy and death in infants of women at risk for preterm birth: a secondary analysis of a randomised controlled trial. Eclinicalmedicine 2019;9:11-8. - PMC - PubMed Costantine MM, Weiner SJ, Rouse DJ, Hirtz D
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Rouse 2008	5	title	Antenatal magnesium sulfate and ponderal index from birth to age 2 in preterm male and female infants	"""Antenatal magnesium sulfate and ponderal index from birth to age 2 in preterm male and female infants""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Brookfield KF, O'Malley K, Yeaton-Massey A, Butwick AJ. Does magnesium sulfate exposure attenuate the effect of steroids administered for fetal lung maturation? In: Society for Obstetric Anesthesia and Perinatology (SOAP) 48th Annual Meeting; 2016 May 18-22; Boston USA. 2016:SA-32. Buhimschi CS, Jablonski KA, Rouse DJ, Varner MW, Reddy UM, Mercer BM, et al. Cord blood haptoglobin, cerebral palsy and death in infants of women at risk for preterm birth: a secondary analysis of a randomised controlled trial. Eclinicalmedicine 2019;9:11-8. - PMC - PubMed Costantine MM, Weiner SJ, Rouse DJ, Hirtz D
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Wolf 2020	1	explicit_pmid	23016563	23016563	23016563	.	1	0	yes	no	direct_pubmed_link	.	.	Huusom LD, Brok J, Hegaard HK, Pryds O, Secher NJ. Does antenatal magnesium sulfate prevent cerebral palsy in preterm infants? the final trial? Acta Obstetricia et Gynecologica Scandinavica 2012;91(11):1346-7. - PubMed Larsen ML, Krebs L, Rackauskaite G, Hoei-Hansen CE, Greisen G. Re: antenatal magnesium sulphate for the prevention of cerebral palsy in infants born preterm: a double-blind, randomised, placebo-controlled, multi-centre trial: at which gestational ages should magnesium sulphate be given to women at risk of preterm birth? BJOG: an international journal of obstetrics and gynaecolog
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Wolf 2020	2	explicit_pmid	32394601	32394601	32394601	.	1	0	yes	no	direct_pubmed_link	.	.	Huusom LD, Brok J, Hegaard HK, Pryds O, Secher NJ. Does antenatal magnesium sulfate prevent cerebral palsy in preterm infants? the final trial? Acta Obstetricia et Gynecologica Scandinavica 2012;91(11):1346-7. - PubMed Larsen ML, Krebs L, Rackauskaite G, Hoei-Hansen CE, Greisen G. Re: antenatal magnesium sulphate for the prevention of cerebral palsy in infants born preterm: a double-blind, randomised, placebo-controlled, multi-centre trial: at which gestational ages should magnesium sulphate be given to women at risk of preterm birth? BJOG: an international journal of obstetrics and gynaecolog
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Wolf 2020	3	nct_id	NCT01492608	NCT01492608	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Huusom LD, Brok J, Hegaard HK, Pryds O, Secher NJ. Does antenatal magnesium sulfate prevent cerebral palsy in preterm infants? the final trial? Acta Obstetricia et Gynecologica Scandinavica 2012;91(11):1346-7. - PubMed Larsen ML, Krebs L, Rackauskaite G, Hoei-Hansen CE, Greisen G. Re: antenatal magnesium sulphate for the prevention of cerebral palsy in infants born preterm: a double-blind, randomised, placebo-controlled, multi-centre trial: at which gestational ages should magnesium sulphate be given to women at risk of preterm birth? BJOG: an international journal of obstetrics and gynaecolog
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Wolf 2020	4	title	Administration of antenatal magnesium sulphate for prevention of cerebral palsy and death in preterm infants-a double blind randomised placebo controlled parallel group multicentre trial	"""Administration of antenatal magnesium sulphate for prevention of cerebral palsy and death in preterm infants-a double blind randomised placebo controlled parallel group multicentre trial""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Huusom LD, Brok J, Hegaard HK, Pryds O, Secher NJ. Does antenatal magnesium sulfate prevent cerebral palsy in preterm infants? the final trial? Acta Obstetricia et Gynecologica Scandinavica 2012;91(11):1346-7. - PubMed Larsen ML, Krebs L, Rackauskaite G, Hoei-Hansen CE, Greisen G. Re: antenatal magnesium sulphate for the prevention of cerebral palsy in infants born preterm: a double-blind, randomised, placebo-controlled, multi-centre trial: at which gestational ages should magnesium sulphate be given to women at risk of preterm birth? BJOG: an international journal of obstetrics and gynaecolog
second_pass	Cochrane_reviews/second_pass/CD004661_magnesium_preterm_neuro.pdf	CD004661_magnesium_preterm_neuro	Wolf 2020	5	explicit_pmid	32237024	32237024	32237024	.	1	0	yes	no	direct_pubmed_link	.	.	Huusom LD, Brok J, Hegaard HK, Pryds O, Secher NJ. Does antenatal magnesium sulfate prevent cerebral palsy in preterm infants? the final trial? Acta Obstetricia et Gynecologica Scandinavica 2012;91(11):1346-7. - PubMed Larsen ML, Krebs L, Rackauskaite G, Hoei-Hansen CE, Greisen G. Re: antenatal magnesium sulphate for the prevention of cerebral palsy in infants born preterm: a double-blind, randomised, placebo-controlled, multi-centre trial: at which gestational ages should magnesium sulphate be given to women at risk of preterm birth? BJOG: an international journal of obstetrics and gynaecolog
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Eisenlohr‐Moul 2017	1	explicit_pmid	28715852	28715852	28715852	PMC5629109	1	1	yes	yes	direct_pubmed_link	.	.	Eisenlohr-Moul TA, Girdler SS, Johnson JL, Schmidt PJ, Rubinow DR. Treatment of premenstrual dysphoria with continuous versus intermittent dosing of oral contraceptives: results of a three-arm randomized controlled trial. Depression and Anxiety 2017;34(10):908-17. - PMC - PubMed
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Freeman 2001	1	explicit_pmid	11559453	11559453	11559453	.	1	0	yes	no	direct_pubmed_link	.	.	Freeman EW, Kroll R, Rapkin A, Pearlstein T, Brown C, Parsey K, et al. Evaluation of a unique oral contraceptive in the treatment of premenstrual dysphoric disorder. Journal of Women's Health and Gender-Based Medicine 2001;10(6):561-9. - PubMed Freeman EW. Evaluation of a unique oral contraceptive (Yasmin) in the management of premenstrual dysphoric disorder. The European Journal of Contraception and Reproductive Health Care 2002;7(Suppl 3):27-34; discussion 42-3. - PubMed
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Freeman 2001	2	explicit_pmid	12659404	12659404	12659404	.	1	0	yes	no	direct_pubmed_link	.	.	Freeman EW, Kroll R, Rapkin A, Pearlstein T, Brown C, Parsey K, et al. Evaluation of a unique oral contraceptive in the treatment of premenstrual dysphoric disorder. Journal of Women's Health and Gender-Based Medicine 2001;10(6):561-9. - PubMed Freeman EW. Evaluation of a unique oral contraceptive (Yasmin) in the management of premenstrual dysphoric disorder. The European Journal of Contraception and Reproductive Health Care 2002;7(Suppl 3):27-34; discussion 42-3. - PubMed
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Fu 2014	1	explicit_pmid	25327732	25327732	25327732	.	1	0	yes	no	direct_pubmed_link	.	.	Fu Y, Mi W, Li L, Zhang H, Wang J, Cheng W, et al. Efficacy and safety of a combined oral contraceptive containing drospirenone 3 mg and ethinylestradiol 20 µg in the treatment of premenstrual dysphoric disorder: a randomized, double blind placebo-controlled study. Zhonghua Fu Chan Ke Za Zhi 2014;49(7):506-9. - PubMed
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Pearlstein 2005	1	title	Determining clinically meaningful benefit in the treatment of premenstrual dysphoric disorder	"""Determining clinically meaningful benefit in the treatment of premenstrual dysphoric disorder""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Borenstein J, Wyrwich K, Niknian M, Marr J, Korner P, Yonkers K. Determining clinically meaningful benefit in the treatment of premenstrual dysphoric disorder. Obstetrics & Gynecology 2006;107(4):15S-6. Pearlstein TB, Bachmann GA, Zacur HA, Yonkers KA. Treatment of premenstrual dysphoric disorder with a new drospirenone-containing oral contraceptive formulation. Contraception 2005;72(6):414-21. - PubMed
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Pearlstein 2005	2	explicit_pmid	16307962	16307962	16307962	.	1	0	yes	no	direct_pubmed_link	.	.	Borenstein J, Wyrwich K, Niknian M, Marr J, Korner P, Yonkers K. Determining clinically meaningful benefit in the treatment of premenstrual dysphoric disorder. Obstetrics & Gynecology 2006;107(4):15S-6. Pearlstein TB, Bachmann GA, Zacur HA, Yonkers KA. Treatment of premenstrual dysphoric disorder with a new drospirenone-containing oral contraceptive formulation. Contraception 2005;72(6):414-21. - PubMed
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Yonkers 2005	1	title	Ethinylestradiol 20 mcg/drospirenone 3 mg combined oral contraceptive administered in a 24/4 regimen in the treatment of premenstrual dysphoric disorder-related symptoms and functional impairment: a randomized, multicenter, double-blind, parallel study	"""Ethinylestradiol 20 mcg/drospirenone 3 mg combined oral contraceptive administered in a 24/4 regimen in the treatment of premenstrual dysphoric disorder-related symptoms and functional impairment: a randomized, multicenter, double-blind, parallel study""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Marr J, Dennerstein L. Ethinylestradiol 20 mcg/drospirenone 3 mg combined oral contraceptive administered in a 24/4 regimen in the treatment of premenstrual dysphoric disorder-related symptoms and functional impairment: a randomized, multicenter, double-blind, parallel study. International Journal of Gynecology and Obstetrics 2009;107(Suppl 2):619. Marr J, Heinemann K, Kunz M, Rapkin A. Ethinyl estradiol 20 μg/drospirenone 3 mg 24/4 oral contraceptive for the treatment of functional impairment in women with premenstrual dysphoric disorder. International Journal of Gynecology and Obstetrics 201
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Yonkers 2005	2	explicit_pmid	21338987	21338987	21338987	.	1	0	yes	no	direct_pubmed_link	.	.	Marr J, Dennerstein L. Ethinylestradiol 20 mcg/drospirenone 3 mg combined oral contraceptive administered in a 24/4 regimen in the treatment of premenstrual dysphoric disorder-related symptoms and functional impairment: a randomized, multicenter, double-blind, parallel study. International Journal of Gynecology and Obstetrics 2009;107(Suppl 2):619. Marr J, Heinemann K, Kunz M, Rapkin A. Ethinyl estradiol 20 μg/drospirenone 3 mg 24/4 oral contraceptive for the treatment of functional impairment in women with premenstrual dysphoric disorder. International Journal of Gynecology and Obstetrics 201
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Yonkers 2005	3	explicit_pmid	21664515	21664515	21664515	.	1	0	yes	no	direct_pubmed_link	.	.	Marr J, Dennerstein L. Ethinylestradiol 20 mcg/drospirenone 3 mg combined oral contraceptive administered in a 24/4 regimen in the treatment of premenstrual dysphoric disorder-related symptoms and functional impairment: a randomized, multicenter, double-blind, parallel study. International Journal of Gynecology and Obstetrics 2009;107(Suppl 2):619. Marr J, Heinemann K, Kunz M, Rapkin A. Ethinyl estradiol 20 μg/drospirenone 3 mg 24/4 oral contraceptive for the treatment of functional impairment in women with premenstrual dysphoric disorder. International Journal of Gynecology and Obstetrics 201
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Yonkers 2005	4	explicit_pmid	16135578	16135578	16135578	.	1	0	yes	no	direct_pubmed_link	.	.	Marr J, Dennerstein L. Ethinylestradiol 20 mcg/drospirenone 3 mg combined oral contraceptive administered in a 24/4 regimen in the treatment of premenstrual dysphoric disorder-related symptoms and functional impairment: a randomized, multicenter, double-blind, parallel study. International Journal of Gynecology and Obstetrics 2009;107(Suppl 2):619. Marr J, Heinemann K, Kunz M, Rapkin A. Ethinyl estradiol 20 μg/drospirenone 3 mg 24/4 oral contraceptive for the treatment of functional impairment in women with premenstrual dysphoric disorder. International Journal of Gynecology and Obstetrics 201
second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	CD006586_drospirenone_pms	Yonkers 2005	5	title	Premenstrual dysphoric disorder symptom cluster improvement by cycle with an oral contraceptive (drospirenone 3 mg/ethinyl estradiol 20 micrograms 24/4)	"""Premenstrual dysphoric disorder symptom cluster improvement by cycle with an oral contraceptive (drospirenone 3 mg/ethinyl estradiol 20 micrograms 24/4)""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Marr J, Dennerstein L. Ethinylestradiol 20 mcg/drospirenone 3 mg combined oral contraceptive administered in a 24/4 regimen in the treatment of premenstrual dysphoric disorder-related symptoms and functional impairment: a randomized, multicenter, double-blind, parallel study. International Journal of Gynecology and Obstetrics 2009;107(Suppl 2):619. Marr J, Heinemann K, Kunz M, Rapkin A. Ethinyl estradiol 20 μg/drospirenone 3 mg 24/4 oral contraceptive for the treatment of functional impairment in women with premenstrual dysphoric disorder. International Journal of Gynecology and Obstetrics 201
second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	CD012664_calcium_vitd_bone	Andersen 2008	1	explicit_pmid	18208636	18208636	18208636	.	1	0	yes	no	direct_pubmed_link	.	.	Andersen R, Molgaard C, Skovgaard LT, Brot C, Cashman KD, Jakobsen J, et al. Effect of vitamin D supplementation on bone and vitamin D status among Pakistani immigrants in Denmark: a randomised double-blinded placebo-controlled intervention study. British Journal of Nutrition 2008;100:197-207. - PubMed
second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	CD012664_calcium_vitd_bone	Barger‐Lux 2005	1	explicit_pmid	16177196	16177196	16177196	.	1	0	yes	no	direct_pubmed_link	.	.	Barger-Lux MJ, Davies KM, Heaney RP. Calcium supplementation does not augment bone gain in young women consuming diets moderately low in calcium. Journal of Nutrition 2005;135(10):2362-6. - PubMed
